,file_name,column_name,task_id,start_time,end_time,hostname,host_ip,pid,alert_type
0,gridlabd-4/taxonomy-1/R5-12470-5.glm,None,3c87f0d4-4ecd-448b-b944-d67f661db579,1660118051.6128967,1660118067.0299716,worker-59b9fdc984-nrkm6,192.168.43.104,10,SAVED_DATA
0,gridlabd-4/taxonomy/R5-12470-5.glm,None,38655737-0e2c-4379-b0fe-f9986f181f22,1660118051.6414723,1660118067.8636155,worker-59b9fdc984-b74c9,192.168.27.101,10,SAVED_DATA
0,gridlabd-4/taxonomy/R1-12470-1.glm,None,9125e527-0cab-4a3d-be51-e7f5bbdacd35,1660118067.3080485,1660118083.0277135,worker-59b9fdc984-nrkm6,192.168.43.104,10,SAVED_DATA
0,gridlabd-5/taxonomy/R1-12470-1.glm,None,329637b9-dfb1-4a6c-bd3f-346dea56d7b5,1660118068.0415926,1660118084.365567,worker-59b9fdc984-b74c9,192.168.27.101,10,SAVED_DATA
0,IEEE-1/8500.glm,None,8febca4c-5e8a-4eae-b6af-69b16a23523e,1660118051.132682,1660118087.8698483,worker-59b9fdc984-b74c9,192.168.27.101,11,SAVED_DATA
0,IEEE/8500.glm,None,c1b13517-c8af-4f56-b8d2-8f6e0e17759a,1660118051.1597726,1660118089.0734372,worker-59b9fdc984-r4l9h,192.168.43.20,10,SAVED_DATA
0,gridlabd-4/IEEE/8500.glm,None,c7d2c1c6-0d18-4bec-8cd4-1f7f5b6fbd99,1660118051.2172046,1660118089.1519718,worker-59b9fdc984-nh7md,192.168.90.180,10,SAVED_DATA
1,gridlabd-5/IEEE/8500.glm,None,f2921812-8bb0-4dff-bbaf-e89e9ac30a87,1660118051.2468805,1660118089.8727865,worker-59b9fdc984-t87fd,192.168.22.56,10,SAVED_DATA
0,gridlabd-4/IEEE-1/8500.glm,None,410bbca1-885b-4a12-8975-5b292a7f98b9,1660118051.18908,1660118089.1453373,worker-59b9fdc984-pb2qp,192.168.58.164,10,SAVED_DATA
0,gridlabd-4/PG&E/MO0001.glm,None,692d6f54-8033-4e99-908d-41b832e6a053,1660118084.5376444,1660118095.3652813,worker-59b9fdc984-b74c9,192.168.27.101,10,SAVED_DATA
0,gridlabd-4/PG&E-1/MO0001.glm,None,bc14c8f7-b900-4dd4-a739-d2ccdeb9d1a6,1660118083.2371843,1660118094.5111165,worker-59b9fdc984-nrkm6,192.168.43.104,10,SAVED_DATA
0,gridlabd-4/taxonomy-1/R2-25000-4.glm,None,1636127d-389a-47b6-99c1-49ee21d2dda2,1660118095.5615494,1660118103.1662014,worker-59b9fdc984-b74c9,192.168.27.101,10,SAVED_DATA
0,gridlabd-5/taxonomy/R5-12470-5.glm,None,dc87cdca-bb39-41ef-b088-4c010e60a44e,1660118089.2713146,1660118104.656612,worker-59b9fdc984-r4l9h,192.168.43.20,10,SAVED_DATA
0,taxonomy-1/R5-12470-5.glm,None,73b54509-34e9-44bb-9698-5cbf42d10a81,1660118089.3439567,1660118104.8371716,worker-59b9fdc984-pb2qp,192.168.58.164,10,SAVED_DATA
0,taxonomy/R5-12470-5.glm,None,ee5d7410-c01c-4788-a7db-7e92a1f1a3f2,1660118089.3456755,1660118105.3762589,worker-59b9fdc984-nh7md,192.168.90.180,10,SAVED_DATA
0,gridlabd-4/taxonomy-1/R5-12470-3.glm,None,4d6178fa-e18b-43d7-8aea-000ce26e7f77,1660118050.987009,1660118106.297243,worker-59b9fdc984-6jnk4,192.168.87.186,12,SAVED_DATA
0,gridlabd-4/taxonomy-1/R2-35000-5.glm,None,c79d5128-e404-436a-8faf-6642f09a7716,1660118090.079352,1660118107.261896,worker-59b9fdc984-t87fd,192.168.22.56,10,SAVED_DATA
0,taxonomy/R5-12470-3.glm,None,e8c623d1-3292-4dfc-8700-64312e8d61cf,1660118051.1027644,1660118109.4114645,worker-59b9fdc984-nrkm6,192.168.43.104,11,SAVED_DATA
0,gridlabd-4/taxonomy/R5-12470-3.glm,None,6d9442a7-c70f-40bf-b810-05250c2a9d6d,1660118051.0156448,1660118109.4716532,worker-59b9fdc984-5ftqw,192.168.56.216,11,SAVED_DATA
0,taxonomy-1/R5-12470-3.glm,None,06b92b33-f267-48b6-b9d7-1da686b14d4d,1660118051.0737946,1660118112.3237367,worker-59b9fdc984-z7mnj,192.168.75.8,11,SAVED_DATA
0,gridlabd-5/taxonomy/R5-12470-3.glm,None,b13d25b8-0ac9-4374-aa4b-4f2aa9e4b1ed,1660118051.0449047,1660118113.3214204,worker-59b9fdc984-m6mwv,192.168.93.20,11,SAVED_DATA
0,taxonomy/R5-12470-4.glm,None,8f73e69d-657e-4b07-938d-51244fdd9bc3,1660118109.6107543,1660118118.4099658,worker-59b9fdc984-nrkm6,192.168.43.104,11,SAVED_DATA
0,gridlabd-5/taxonomy/R5-25000-6.glm,None,6b563811-d81a-4636-9516-178b86c5b875,1660118106.5054362,1660118119.8977287,worker-59b9fdc984-6jnk4,192.168.87.186,12,SAVED_DATA
0,taxonomy-1/R1-12470-1.glm,None,7ba79c10-4e85-4ff9-a19b-ea3dc3e46d78,1660118104.7785566,1660118121.2526357,worker-59b9fdc984-r4l9h,192.168.43.20,10,SAVED_DATA
0,taxonomy/R1-12470-1.glm,None,0fdf29ef-1061-47d6-87f4-f4439042dd8e,1660118105.0161703,1660118121.241846,worker-59b9fdc984-pb2qp,192.168.58.164,10,SAVED_DATA
0,PG&E/MC0006.glm,None,e877a9cd-5c4f-447f-86da-b27f4e761a99,1660118051.4733527,1660118122.6906798,worker-59b9fdc984-6jnk4,192.168.87.186,11,SYSTEM_ERROR
0,PG&E-1/MC0006.glm,None,b6f339d7-2c1e-4854-b9a1-9ac35eeaa8cf,1660118051.416969,1660118122.8307395,worker-59b9fdc984-nst2m,192.168.58.192,10,SYSTEM_ERROR
0,gridlabd-4/PG&E-1/MC0006.glm,None,5414a053-47d3-4db9-a81b-23ec5ddc423a,1660118051.473615,1660118123.270691,worker-59b9fdc984-5ftqw,192.168.56.216,10,SYSTEM_ERROR
0,gridlabd-4/PG&E/MC0006.glm,None,8f0698c0-36db-4b2a-874c-140e47e714e2,1660118051.5495687,1660118123.324349,worker-59b9fdc984-m6mwv,192.168.93.20,10,SYSTEM_ERROR
0,gridlabd-5/PG&E/MC0006.glm,None,8135df62-b396-4670-9304-18af14a33b26,1660118051.615423,1660118123.5153444,worker-59b9fdc984-z7mnj,192.168.75.8,10,SYSTEM_ERROR
1,taxonomy-1/R5-25000-6.glm,None,fab89473-5b0f-4178-862b-ec0d09f21930,1660118109.5968306,1660118123.5013947,worker-59b9fdc984-5ftqw,192.168.56.216,11,SAVED_DATA
0,taxonomy/R3-12470-3.glm,None,9ccde317-381d-4fd5-b0ff-426f2f28f0cc,1660118050.9585812,1660118125.0230157,worker-59b9fdc984-nst2m,192.168.58.192,11,SAVED_DATA
0,PG&E/HL0004.glm,None,7ff534f4-635b-48dc-8a1e-96e2c4ebb836,1660118051.3083136,1660118125.1970043,worker-59b9fdc984-j9wwk,192.168.72.117,10,SYSTEM_ERROR
0,gridlabd-4/PG&E-1/HL0004.glm,None,23d9217d-108a-4e40-b270-97b21a1dbc33,1660118051.3311856,1660118125.4765368,worker-59b9fdc984-n99ct,192.168.87.162,10,SYSTEM_ERROR
1,gridlabd-4/PG&E/HL0004.glm,None,6e196375-b21f-4af7-a2c1-242323ecaadb,1660118051.359998,1660118125.4440618,worker-59b9fdc984-jl7h9,192.168.2.138,10,SYSTEM_ERROR
0,PG&E-1/HL0004.glm,None,12cde6b1-6ccc-43ab-8b08-35420e789d6b,1660118051.2738938,1660118125.7255905,worker-59b9fdc984-jsnlx,192.168.10.136,10,SYSTEM_ERROR
0,gridlabd-5/PG&E/HL0004.glm,None,c9399848-95f9-4798-adcd-b1989c315820,1660118051.40839,1660118125.7363975,worker-59b9fdc984-ktl27,192.168.56.153,10,SYSTEM_ERROR
0,taxonomy/R5-25000-6.glm,None,8b16743e-e2dc-4a1d-bebe-ca8de3b66001,1660118113.4462323,1660118127.3278975,worker-59b9fdc984-m6mwv,192.168.93.20,11,SAVED_DATA
0,gridlabd-4/taxonomy-1/R1-12470-1.glm,None,e47621b4-d11b-40dc-82fa-c368b310772c,1660118112.5156844,1660118128.8398864,worker-59b9fdc984-z7mnj,192.168.75.8,11,SAVED_DATA
0,PG&E-1/TMP0009.glm,None,5eef64a5-f39f-4946-aea3-79642e7f9530,1660118050.66272,1660118130.0646446,worker-59b9fdc984-r4l9h,192.168.43.20,11,SAVED_DATA
0,PG&E/TMP0009.glm,None,0edb82a5-79d2-4fd8-9e6f-dba14f543a02,1660118050.729486,1660118130.6489608,worker-59b9fdc984-pb2qp,192.168.58.164,11,SAVED_DATA
0,gridlabd-4/PG&E-1/TMP0009.glm,None,38d58cad-bc59-448a-b511-b93173ffa129,1660118050.7586153,1660118131.0487938,worker-59b9fdc984-nh7md,192.168.90.180,11,SAVED_DATA
0,gridlabd-4/PG&E/TMP0009.glm,None,c444438e-4f94-4c19-ba6f-c96b9997ab1f,1660118050.7868516,1660118131.7700844,worker-59b9fdc984-t87fd,192.168.22.56,11,SAVED_DATA
