,file_name,column_name,task_id,start_time,end_time,hostname,host_ip,pid,alert_type
0,IEEE/37.glm,None,1fd6ef5c-25c0-439c-824f-dbb6a1841d69,1659050576.819366,1659050577.3214443,worker-958c7bb4d-zj5ql,192.168.54.192,11,SAVED_DATA
1,IEEE/123.glm,None,1623b324-907f-490d-9bf5-5eb13ed89ceb,1659050576.6965456,1659050577.3680353,worker-958c7bb4d-6b2xn,192.168.45.219,11,SAVED_DATA
0,IEEE/13.glm,None,993e8796-fb16-4e20-b30c-638515f1520e,1659050576.7606459,1659050577.4063523,worker-958c7bb4d-h9f2d,192.168.5.179,10,SAVED_DATA
0,PG&E/MO0001.glm,None,1909e663-cd2e-49b7-a381-869d81b95e09,1659050577.122998,1659050578.6278925,worker-958c7bb4d-t2r5l,192.168.94.37,10,SAVED_DATA
0,PG&E/D0001.glm,None,05edf319-1a10-4c6e-ad54-03ce679b10a8,1659050576.9981873,1659050578.7625117,worker-958c7bb4d-h9f2d,192.168.5.179,9,SAVED_DATA
0,taxonomy/R1-12470-3.glm,None,4cd42212-9de0-4e03-992f-381cbc9b8770,1659050577.3860157,1659050577.9390564,worker-958c7bb4d-zj5ql,192.168.54.192,11,SAVED_DATA
0,taxonomy/R3-12470-1.glm,None,f7e047e3-9695-49a2-82b1-696dc7017964,1659050578.0106924,1659050580.0214489,worker-958c7bb4d-zj5ql,192.168.54.192,11,SAVED_DATA
0,taxonomy/R1-25000-5.glm,None,713f79c2-2c62-48ff-af83-b40b18bfbb8d,1659050578.6886647,1659050579.4479637,worker-958c7bb4d-t2r5l,192.168.94.37,10,SAVED_DATA
0,PG&E/BU0001.glm,None,291e0569-20c6-4dfa-ae99-cc5256737c87,1659050576.970364,1659050580.2415037,worker-958c7bb4d-6b2xn,192.168.45.219,10,SAVED_DATA
0,taxonomy/R1-12470-2.glm,None,fdfe8d21-95de-4eb4-b8c5-91b11bf9698b,1659050579.674262,1659050580.5526702,worker-958c7bb4d-jdvxm,192.168.27.30,11,SAVED_DATA
0,taxonomy/R2-25000-4.glm,None,2d7614df-34d5-4fcb-97de-29552654935e,1659050578.8337817,1659050580.6193943,worker-958c7bb4d-h9f2d,192.168.5.179,9,SAVED_DATA
0,taxonomy/R1-12470-1.glm,None,66e3ab74-eee0-4997-bc17-70ac083b7729,1659050577.4818294,1659050581.4573574,worker-958c7bb4d-h9f2d,192.168.5.179,10,SAVED_DATA
0,IEEE/342.glm,None,e0a73a15-5f90-4f9b-886d-9167d1d5cfc9,1659050576.7896762,1659050579.6049953,worker-958c7bb4d-jdvxm,192.168.27.30,11,SAVED_DATA
0,taxonomy/R2-12470-3.glm,None,6ef1beae-6c12-4e6b-a66b-69f87fbcf714,1659050580.3303058,1659050582.0045857,worker-958c7bb4d-6b2xn,192.168.45.219,10,SAVED_DATA
0,IEEE/8500.glm,None,bf8e3a47-37cd-4f54-8961-c54de658c7aa,1659050576.8489563,1659050581.2292774,worker-958c7bb4d-xf27g,192.168.50.112,11,SAVED_DATA
0,IEEE/13.glm,None,4186bf19-295c-4203-8a0e-f71773b397a4,1659050581.5215127,1659050582.071316,worker-958c7bb4d-h9f2d,192.168.5.179,10,SAVED_DATA
0,taxonomy/R5-12470-1.glm,None,e7a06b77-5956-4207-9e56-f978bea99fe5,1659050580.6814058,1659050581.662375,worker-958c7bb4d-h9f2d,192.168.5.179,9,SAVED_DATA
0,PG&E/BR0015.glm,None,e69f1b3a-fae7-4bd4-88db-329534048b05,1659050576.9366434,1659050582.6704397,worker-958c7bb4d-jddr2,192.168.23.244,11,SAVED_DATA
0,PG&E/PL0001.glm,None,1bf85ad5-a63b-41a1-90f6-9da3ff05be16,1659050577.182189,1659050583.468494,worker-958c7bb4d-jddr2,192.168.23.244,10,SAVED_DATA
1,PG&E/D0001.glm,None,70a07ce7-7254-47c0-9811-d5cb7c188e10,1659050581.7258081,1659050583.472258,worker-958c7bb4d-h9f2d,192.168.5.179,9,SAVED_DATA
0,taxonomy/R1-12470-4.glm,None,0aba7fc2-9f6a-44f8-9ffd-4b9b0e50467d,1659050581.3088148,1659050582.1175034,worker-958c7bb4d-xf27g,192.168.50.112,11,SAVED_DATA
1,taxonomy/R4-25000-3.glm,None,9c52af90-5fce-4443-a37e-27e28567742d,1659050582.069796,1659050582.878096,worker-958c7bb4d-6b2xn,192.168.45.219,10,SAVED_DATA
2,taxonomy/R2-35000-5.glm,None,82e58561-2185-46d7-a9fd-d1bb2cf9675b,1659050580.6170409,1659050582.9533348,worker-958c7bb4d-jdvxm,192.168.27.30,11,SAVED_DATA
0,PG&E/OC0001.glm,None,9d3dc37c-8f82-48d2-9167-cdf29a603737,1659050577.1545281,1659050583.5884194,worker-958c7bb4d-vx7nn,192.168.88.167,9,SAVED_DATA
1,IEEE/123.glm,None,f6153fe0-85f9-4987-b7c2-9236a28c8602,1659050582.9297447,1659050583.5909512,worker-958c7bb4d-6b2xn,192.168.45.219,10,SAVED_DATA
0,taxonomy/R3-12470-2.glm,None,8d53bf47-5f6b-4b0d-8ab6-444a15e8c752,1659050582.2170503,1659050583.2300982,worker-958c7bb4d-xf27g,192.168.50.112,11,SAVED_DATA
1,taxonomy/R4-12470-2.glm,None,dc5568e7-8c73-4167-b0bc-670472c5b4ae,1659050583.5507157,1659050584.2861378,worker-958c7bb4d-jddr2,192.168.23.244,10,SAVED_DATA
0,taxonomy/R2-12470-2.glm,None,1e40330b-a35c-420f-a54c-c9b0ec0efd89,1659050582.7451751,1659050583.7196388,worker-958c7bb4d-jddr2,192.168.23.244,11,SAVED_DATA
0,taxonomy/R5-12470-2.glm,None,72229d31-72bc-4a39-9775-76c2bffa0419,1659050583.0137818,1659050584.5178885,worker-958c7bb4d-jdvxm,192.168.27.30,11,SAVED_DATA
0,taxonomy/R2-12470-1.glm,None,1c888845-a268-438f-9540-44fb59b028a0,1659050583.6502714,1659050584.7559454,worker-958c7bb4d-vx7nn,192.168.88.167,9,SAVED_DATA
0,taxonomy/R2-25000-4.glm,None,e7072de7-6129-49a6-86ab-bf51d32e1c2f,1659050583.55453,1659050585.3206089,worker-958c7bb4d-h9f2d,192.168.5.179,9,SAVED_DATA
0,taxonomy/R5-35000-7.glm,None,c6f2c37a-a9d9-46f4-af17-2184cf128cf9,1659050583.7815735,1659050585.4751182,worker-958c7bb4d-jddr2,192.168.23.244,11,SAVED_DATA
0,taxonomy/R5-12470-4.glm,None,7999a0a9-68e5-48e3-936e-25c6dc65307e,1659050583.3059046,1659050585.884091,worker-958c7bb4d-xf27g,192.168.50.112,11,SAVED_DATA
0,taxonomy/R1-12470-1.glm,None,d65dffba-bf37-4b9f-b0e5-a8be5b00e3aa,1659050582.1215584,1659050585.9843538,worker-958c7bb4d-h9f2d,192.168.5.179,10,SAVED_DATA
0,PG&E/TMP0009.glm,None,8cbbf438-703b-40db-8114-64fee0e79a2c,1659050577.4300587,1659050586.2557147,worker-958c7bb4d-6b2xn,192.168.45.219,11,SAVED_DATA
0,taxonomy/R4-12470-1.glm,None,b1a0b8a2-adb7-42e1-8c48-69d3b1c525bb,1659050584.8116398,1659050586.4262877,worker-958c7bb4d-vx7nn,192.168.88.167,9,SAVED_DATA
1,taxonomy/R5-12470-1.glm,None,2a23ebb6-bab2-48c9-967c-949679e48307,1659050585.3862345,1659050586.4123766,worker-958c7bb4d-h9f2d,192.168.5.179,9,SAVED_DATA
