,file,data
0,/app/project/NY_01_12161.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
"
0,/app/project/NY_01_12261.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
/app/project/NY_01_12261.glm,0 kW,1147,209,937,1.164
"
0,/app/project/NY_01_12262.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
/app/project/NY_01_12261.glm,0 kW,1147,209,937,1.164
/app/project/NY_01_12262.glm,0 kW,324,160,163,0.751
"
1,/app/project/NY_01_12268.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
/app/project/NY_01_12261.glm,0 kW,1147,209,937,1.164
/app/project/NY_01_12262.glm,0 kW,324,160,163,0.751
/app/project/NY_01_12268.glm,0 kW,474,198,274,0.803
"
0,/app/project/NY_01_12272.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
/app/project/NY_01_12261.glm,0 kW,1147,209,937,1.164
/app/project/NY_01_12262.glm,0 kW,324,160,163,0.751
/app/project/NY_01_12268.glm,0 kW,474,198,274,0.803
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.686
"
0,/app/project/NY_01_12464.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
/app/project/NY_01_12261.glm,0 kW,1147,209,937,1.164
/app/project/NY_01_12262.glm,0 kW,324,160,163,0.751
/app/project/NY_01_12268.glm,0 kW,474,198,274,0.803
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.686
/app/project/NY_01_12462.glm,0 kW,1457,343,1109,1.091
/app/project/NY_01_12464.glm,0 kW,440,99,340,0.732
"
0,/app/project/NY_01_12465.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
/app/project/NY_01_12261.glm,0 kW,1147,209,937,1.164
/app/project/NY_01_12262.glm,0 kW,324,160,163,0.751
/app/project/NY_01_12268.glm,0 kW,474,198,274,0.803
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.686
/app/project/NY_01_12462.glm,0 kW,1457,343,1109,1.091
/app/project/NY_01_12464.glm,0 kW,440,99,340,0.732
/app/project/NY_01_12465.glm,0 kW,124,79,44,0.623
"
0,/app/project/NY_01_12471.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
/app/project/NY_01_12261.glm,0 kW,1147,209,937,1.164
/app/project/NY_01_12262.glm,0 kW,324,160,163,0.751
/app/project/NY_01_12268.glm,0 kW,474,198,274,0.803
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.686
/app/project/NY_01_12462.glm,0 kW,1457,343,1109,1.091
/app/project/NY_01_12464.glm,0 kW,440,99,340,0.732
/app/project/NY_01_12465.glm,0 kW,124,79,44,0.623
/app/project/NY_01_12466.glm,0 kW,1149,264,883,0.864
/app/project/NY_01_12471.glm,0 kW,42,29,12,0.517
"
0,/app/project/NY_01_12476.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
/app/project/NY_01_12261.glm,0 kW,1147,209,937,1.164
/app/project/NY_01_12262.glm,0 kW,324,160,163,0.751
/app/project/NY_01_12268.glm,0 kW,474,198,274,0.803
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.686
/app/project/NY_01_12462.glm,0 kW,1457,343,1109,1.091
/app/project/NY_01_12464.glm,0 kW,440,99,340,0.732
/app/project/NY_01_12465.glm,0 kW,124,79,44,0.623
/app/project/NY_01_12466.glm,0 kW,1149,264,883,0.864
/app/project/NY_01_12471.glm,0 kW,42,29,12,0.517
/app/project/NY_01_12467.glm,0 kW,1548,345,1200,1.198
/app/project/NY_01_12472.glm,0 kW,656,229,425,0.395
/app/project/NY_01_12473.glm,0 kW,893,216,674,0.611
/app/project/NY_01_12475.glm,0 kW,1437,347,1087,0.946
/app/project/NY_01_12476.glm,0 kW,947,160,783,1.217
"
0,/app/project/NY_01_13054.glm,"/app/project/NY_01_12161.glm,0 kW,125,111,12,0.679
/app/project/NY_01_12261.glm,0 kW,1147,209,937,1.164
/app/project/NY_01_12262.glm,0 kW,324,160,163,0.751
/app/project/NY_01_12268.glm,0 kW,474,198,274,0.803
/app/project/NY_01_12272.glm,0 kW,215,172,41,0.686
/app/project/NY_01_12462.glm,0 kW,1457,343,1109,1.091
/app/project/NY_01_12464.glm,0 kW,440,99,340,0.732
/app/project/NY_01_12465.glm,0 kW,124,79,44,0.623
/app/project/NY_01_12466.glm,0 kW,1149,264,883,0.864
/app/project/NY_01_12471.glm,0 kW,42,29,12,0.517
/app/project/NY_01_12467.glm,0 kW,1548,345,1200,1.198
/app/project/NY_01_12472.glm,0 kW,656,229,425,0.395
/app/project/NY_01_12473.glm,0 kW,893,216,674,0.611
/app/project/NY_01_12475.glm,0 kW,1437,347,1087,0.946
/app/project/NY_01_12476.glm,0 kW,947,160,783,1.217
/app/project/NY_01_12662.glm,0 kW,1272,248,1021,0.848
/app/project/NY_01_12661.glm,0 kW,2352,388,1963,2.003
/app/project/NY_01_12663.glm,0 kW,1344,305,1036,0.959
/app/project/NY_01_12664.glm,0 kW,1269,265,1002,0.846
/app/project/NY_01_12761.glm,0 kW,639,174,462,0.402
/app/project/NY_01_12762.glm,0 kW,198,28,169,0.14
/app/project/NY_01_12764.glm,0 kW,494,156,337,0.332
/app/project/NY_01_12765.glm,0 kW,799,175,622,0.475
/app/project/NY_01_12766.glm,0 kW,1004,170,833,0.688
/app/project/NY_01_12962.glm,0 kW,2023,441,1580,1.815
/app/project/NY_01_12963.glm,0 kW,1697,393,1302,1.222
/app/project/NY_01_12964.glm,0 kW,1522,424,1091,1.065
/app/project/NY_01_12974.glm,0 kW,1665,465,1195,1.165
/app/project/NY_01_12975.glm,0 kW,1412,376,1034,0.956
/app/project/NY_01_13052.glm,0 kW,648,240,407,0.404
/app/project/NY_01_13051.glm,0 kW,2558,682,1873,2.055
/app/project/NY_01_13054.glm,0 kW,225,176,46,0.622
"
